POLITICAL_UNIT,NAME,WGMS_ID,EVENT_ID,EVENT_DATE,ET_SURGE,ET_CALVING,ET_FLOOD,ET_AVALANCHE,ET_TECTONIC,ET_OTHER,EVENT_DESCRIPTION,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS
TJ,MEDVEZHIY,716,140,19880621,True,False,True,False,False,False,"The Medvezhiy Glacier surge began before June 21, 1988, but not earlier than August 1987. At the beginning the surge had an ice velocity of 1 m per day. The glacier velocity increased gradually from 1 to 3 m per day. At the end of May the velocity increased to 15 m per day. From the middle of May to the beginning of July 1989 there was a period of rapid advance of the glacier terminus and the surge termination. On 20 June the velocity peaked at 50 m per day. After that, the velocity decreased sharply to practically zero. The total advance of the glacier tongue was 1100 m, the maximum uplift in the lower part was 180 m, and the upper part of the tongue surface dropped by 50 m vertically.",,,"Osipova, G. B., Tsvetkov, D. G. (1991): IAHS Publ. 208, 345-357. http://unesdoc.unesco.org/images/0010/001065/106523E.pdf. Osipova, G.B. (2015), Data of Glaciol. Studies, 129(1), 129-140.",
TJ,MEDVEZHIY,716,338,19639999,True,False,False,False,False,False,"The Medvezhy glacier surged 4 times, 3 times for a single year and once for two, advancing between 0.5-1.9km.",,,"Osipova, G. B., Tsvetkov, D. G. (1991): IAHS Publ. 208, 345-357. http://unesdoc.unesco.org/images/0010/001065/106523E.pdf. Osipova, G.B. (2015), Data of Glaciol. Studies, 129(1), 129-140.","1963, 1973, 1988-1999, 2001"
TJ,MEDVEZHIY,716,339,19739999,True,False,False,False,False,False,"The Medvezhy glacier surged 4 times, 3 times for a single year and once for two, advancing between 0.5-1.9km.",,,"Osipova, G. B., Tsvetkov, D. G. (1991): IAHS Publ. 208, 345-357. http://unesdoc.unesco.org/images/0010/001065/106523E.pdf. Osipova, G.B. (2015), Data of Glaciol. Studies, 129(1), 129-140.","1963, 1973, 1988-1999, 2001"
TJ,MEDVEZHIY,716,340,19999999,True,False,False,False,False,False,"The Medvezhy glacier surged 4 times, 3 times for a single year and once for two, advancing between 0.5-1.9km.",,,"Osipova, G. B., Tsvetkov, D. G. (1991): IAHS Publ. 208, 345-357. http://unesdoc.unesco.org/images/0010/001065/106523E.pdf. Osipova, G.B. (2015), Data of Glaciol. Studies, 129(1), 129-140.","1963, 1973, 1988-1999, 2001"
TJ,MEDVEZHIY,716,341,20019999,True,False,False,False,False,False,"The Medvezhy glacier surged 4 times, 3 times for a single year and once for two, advancing between 0.5-1.9km.",,,"Osipova, G. B., Tsvetkov, D. G. (1991): IAHS Publ. 208, 345-357. http://unesdoc.unesco.org/images/0010/001065/106523E.pdf. Osipova, G.B. (2015), Data of Glaciol. Studies, 129(1), 129-140.","1963, 1973, 1988-1999, 2001"
TJ,MEDVEZHIY,716,445,20119999,True,False,False,False,False,False,,,,"Osipova, G. B., Tsvetkov, D. G. (1991): IAHS Publ. 208, 345-357. http://unesdoc.unesco.org/images/0010/001065/106523E.pdf. Osipova, G.B. (2015), Data of Glaciol. Studies, 129(1), 129-140.",
TJ,MEDVEZHIY,716,1807,19159999,True,False,False,False,False,False,Event description from Sevestre & Benn (2015): Listed by KVM1996,,,"Osipova, G. B., Tsvetkov, D. G. (1991): IAHS Publ. 208, 345-357. http://unesdoc.unesco.org/images/0010/001065/106523E.pdf. Osipova, G.B. (2015), Data of Glaciol. Studies, 129(1), 129-140.",surge onset: 1913
TJ,MEDVEZHIY,716,1808,19499999,True,False,False,False,False,False,Event description from Sevestre & Benn (2015): Listed by KVM1996,,,"Osipova, G. B., Tsvetkov, D. G. (1991): IAHS Publ. 208, 345-357. http://unesdoc.unesco.org/images/0010/001065/106523E.pdf. Osipova, G.B. (2015), Data of Glaciol. Studies, 129(1), 129-140.",surge onset: 1947
TJ,MEDVEZHIY,716,1809,19379999,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): ""The movements of this glacier occur at intervals of 10 - 16 years. Advances have been the first known shortly before 1916 [Bessedin, 1919 - 1923], another on a movement of glaciers in 1937, reported local residents. ."" OGB1998 Inventory by DLD1975, KVM1996",,,"Osipova, G. B., Tsvetkov, D. G. (1991): IAHS Publ. 208, 345-357. http://unesdoc.unesco.org/images/0010/001065/106523E.pdf. Osipova, G.B. (2015), Data of Glaciol. Studies, 129(1), 129-140.",
TJ,MEDVEZHIY,716,1810,19519999,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): ""The book R.D.Zabirova [1955, p. 204] states that ""glacier Bear in 1951 for two or three days of advanced forward more than a kilometer. ""."" OGB1998 Inventory by DLD1975, KVM1996",,,"Osipova, G. B., Tsvetkov, D. G. (1991): IAHS Publ. 208, 345-357. http://unesdoc.unesco.org/images/0010/001065/106523E.pdf. Osipova, G.B. (2015), Data of Glaciol. Studies, 129(1), 129-140.",
TJ,MEDVEZHIY,716,4740,19730799,False,False,True,False,False,False,"In July 1973, a GLOF took place in Medvezhiy glacier.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
TJ,METEOROLOGICAL / METEOROLOGICHESKIY (NO. 54),8928,2251,,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): ""pushing off the glaciers and tributaries glaciers 52,53. 1973-1981: stationary. 1991: activation of the glacier."" OGB1998 3 OGB1998 Glaciers are showing signs of long movements (ancient ""paws"", large spaces of dead ice), or individual features of modern instability.",,,"Event description, Surge Diagnostic features and index based on OGB1998. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",
TJ,MINADU (NO. 348),8639,1958,,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): ""tracks progress before 1972 (catalogue of glaciers in the USSR).traces of past progress. 1972-1977-1980-1990: stationary, degradation"" OGB1998 2b OGB1998 glaciers with traces of the recent movements (fresh ""paw"", sledI on the slopes, fresh loops of moraines, etc.), with the ability to specify (presumably) years of movements;",,,"Event description, Surge Diagnostic features and index based on OGB1998. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",
TJ,MINADU (NO. 349),8619,1938,,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): ""tracks progress before 1972 (catalogue of glaciers in the USSR).traces of past progress. 1972-1977-1980-1990: stationary, degradation"" OGB1998 2b OGB1998 glaciers with traces of the recent movements (fresh ""paw"", sledI on the slopes, fresh loops of moraines, etc.), with the ability to specify (presumably) years of movements;",,,"Event description, Surge Diagnostic features and index based on OGB1998. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",
TJ,MINADU (NO. 350),8620,1939,,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): ""tracks progress before 1972 (catalogue of glaciers in the USSR).traces of past progress. 1972-1977-1980-1990: stationary, degradation"" OGB1998 2b OGB1998 glaciers with traces of the recent movements (fresh ""paw"", sledI on the slopes, fresh loops of moraines, etc.), with the ability to specify (presumably) years of movements;",,,"Event description, Surge Diagnostic features and index based on OGB1998. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",
TJ,MOSKVINA (NO. 731),8798,2118,19809999,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): ""internal shifting of the right branch in the years 1974-1980. (AS Foxtail (direct observation, analysis of aerial photographs and satellite images)), the loops of moraines. 1974-1981-1983: activation of the glacier. 1990-1991: activation of the glacier"" OGB1998 2a OGB1998 glaciers with fixed internal. Advances, the limited part of the glacier in including as a result of movements of glaciers, tributaries; internal shifts can be caused by significant and fast-moving front activation within the glacier;",,,"Event description, Surge Diagnostic features and index based on OGB1998. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",surge onset: 1974
TJ,MSU LEDNIK MGU (NO. 76),8937,2261,19779999,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): ""The main trunk of the glacier dammed Bivachny, displacement a drop in the first shifting of the main trunk.1966-1973-1980-1991: surge."" OGB 1998 ""By 1973 the ice of Lednik MGU had formed a bulge, displacing the ice of the main trunk of Lednik Bivachniy to the opposite side of the valley and acting as a dam to Lednik Bivachniy. As a result, a compression zone formed behind the dam in Lednik Bivachniy and in 1976/77 the release of accumulated stresses caused a sharp increase in ice movement, increasing in velocity by almost an order of magnitude: a surge event."" KVM2010 2a OGB1998 glaciers with fixed internal. Advances, the limited part of the glacier in including as a result of movements of glaciers, tributaries; internal shifts can be caused by significant and fast-moving front activation within the glacier;",,,"Event description, Surge Diagnostic features and index based on OGB1998,KVM2010. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",surge onset: 1976
TJ,MUSTAG (NO. 63),8566,1884,,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): ""traces of high levels of dead ice deposits, the degradation of tongue. 1974-1980-1990: retreat-"" OGB1998 3 OGB1998 Glaciers are showing signs of long movements (ancient ""paws"", large spaces of dead ice), or individual features of modern instability.",,,"Event description, Surge Diagnostic features and index based on OGB1998. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",
TJ,MUZDZHILGA (NO. 683),8917,2240,,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): ""traces of high levels, dead ice with thermokarst. 1945-1980: degradation of the tongue. 1990: stationary, degradation oftongue."" OGB1998 3 OGB1998 Glaciers are showing signs of long movements (ancient ""paws"", large spaces of dead ice), or individual features of modern instability.",,,"Event description, Surge Diagnostic features and index based on OGB1998. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",
TJ,NALIVKINA (NO. 32),8924,2247,,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): ""weak tributaries oping exposed consequence on the main trunk. 1946-1966-1980-1991: stationary position of the end."" OGB1998 3 OGB1998 Glaciers are showing signs of long movements (ancient ""paws"", large spaces of dead ice), or individual features of modern instability.",,,"Event description, Surge Diagnostic features and index based on OGB1998. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",
